Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Oman,OMN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.38531113,,,,,53.95830917,,52.31838989,,,,,66.41921997,,,,,
Other small states,OSS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,10.69999981,,,,,,,,,12.39999962,,,,,,,,,,,,,,,,,,,,,,,,21.42124939,32.45790863,,31.21846008,32.20325089,33.38510132,33.24782181,34.97536087,35.42733002,37.33127975,,37.23775101,36.43153,,,
Panama,PAN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,21.60000038,,,,,,,,,,31.49917984,,,,,,,,,,44.00754929,,,,,,,,,,47.4888916,,,,,,,,,,61.4902916,,,,,,,,,,
Peru,PER,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,17.90000916,,,,,,,,,32.75791931,,,,,,,,,,,,48.27936172,,,,,,,,,,,61.67876816,50.221241,49.67649078,52.60897827,52.8875618,52.95555115,59.17739868,59.60076904,61.13909149,61.89612961,61.57846832,62.29687881,,,64.11273193,,
Philippines,PHL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,23.76066971,,,,,28.22121048,,,,,34.13412857,,,,,,,,,,46.13064957,,,,,,,,,,50.46170044,,,,63.58699036,,,,64.86772919,,66.78218842,,,70.0585022,,,,59.41093826,,,
Palau,PLW,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.12306976,,,,,,,
Papua New Guinea,PNG,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,26.10000038,,,,,,,,39.59999847,,,,,,,,,,55.69670105,,,,,,,,,,,,,,,,,,,,78.8859787,79.9776001,80.90155029,81.68292236,82.29741669,83.14234924,83.85263062,,85.32792664,,,,
Pre-demographic dividend,PRE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,38.00680923,,,,,,,,,,62.76681137,,,,,,,,,,64.54038239,,,,,,,,,,81.56421661,,,,,,,,,,,,80.00411224,,,,,88.4521637,,,
"Korea, Dem. People's Rep.",PRK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,8.453439713,,,,,,,,,,,14.02742958,,,,,,,,,,22.4267292,,,,,,,23.64028931,24.29987907,25.12968063,26.32826996,27.21850014,29.21385002,31.89912033,33.44721985,34.99423981,35.54578018,37.54618835,39.66418076,41.30255127,45.00740051,47.23015976,49.28514862,51.44493866,52.7052002,54.19124985,55.18072128,54.30302048,,
Paraguay,PRY,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,12.41965008,,,,,,,,,,19.40023994,,,,,,,,,,27.32615089,,,,,,,,,,,34.87414169,,41.73162079,38.75701141,36.95869064,38.79510117,32.92855835,,,42.6785202,46.66381836,46.69829941,49.06567001,47.79610062,,50.11856079,,
West Bank and Gaza,PSE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.35752869,,47.33298874,49.13471985,50.07332993,52.11341858,52.6599617,54.26387024,56.69453049,58.02111816,58.7723999,60.39899826,61.10198975,,64.24536896,,
Pacific island small states,PSS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.39904022,,,,,,,,,,,,,
Qatar,QAT,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,36.70000076,,,,,,,,,,,,,,,,,,54.09366989,,,63.91347122,66.17794037,63.41226959,46.81409073,52.58201981,60.46305084,69.48751068,68.37606812,,67.49636078,68.00855255,,,
Romania,ROU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,44.40000153,,,,,,,,,,,,,,,70.16036224,,,,,,,,,,79.18251801,,,,,85.65705872,86.36398315,86.78147125,87.2773819,88.2002182,88.91441345,89.43608093,89.05052185,89.48690796,90.00440979,90.52903748,,,
Russian Federation,RUS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.09999847,,,,,,,,,,,,,97.11962128,,,,,,,,93.84792328,,,,,,,,,,
Rwanda,RWA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,2.262069941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1764698,,11.97416019,,,,13.40441036,,
South Asia,SAS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75268173,,,,48.79814148,,,,,,,,,66.50885773,,,,68.8482132,,,
Sudan,SDN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.547190189,,,,,10.84601021,,13.88541985,,,,17.8248291,,,
Singapore,SGP,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,36.03369904,,,,,58.08678818,,,,,,,,,,70.76878357,71.87992859,73.01171875,74.94879913,74.79691315,76.19834137,76.69959259,77.39111328,78.13448334,78.58763123,79.36824799,79.60723877,80.00772858,81.4235611,,
Solomon Islands,SLB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,7.910560131,,,,,,,,,,,,,,,,,,,,,16.34059906,,,,,,,,,,,,,,36.93960953,34.52624893,36.60345078,37.47319031,41.69395828,38.55696869,39.81858826,41.0379715,,,43.24663162,42.78339005,,,
San Marino,SMR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.96025085,,
Somalia,SOM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.82498932,,,,,,84.6799469,85.06577301,85.63169098,84.58573914,,85.78730011,86.7260437,88.64244843,89.490242,89.79981995,,,
Sub-Saharan Africa (excluding high income),SSA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.16954041,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,6.152040005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.85887909,,,,,,,,
Suriname,SUR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.60700989,,,,,,,,61.80379105,,,,,,,,
Slovak Republic,SVK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.01010132,,,,,,,,,,99.63876343,,,,,,,,,,,99.30277252,99.28269196,99.34426117,99.27007294,99.30355835,99.28050232,,,
Slovenia,SVN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54970169,,,,,,,,,,,,,100,94.29798889,94.99314117,94.95568848,95.17459106,95.59706116,95.4296875,96.01802063,96.86898041,97.14840698,97.5927124,98.1699295,97.62046814,97.77278137,,,
Sweden,SWE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,43.31983185,,,,48.84780121,,,,,58.42034912,,,,,,,64.0737915,65.55882263,67.10083771,68.58467102,70.3795929,71.82736969,74.10209656,75.64116669,76.86797333,78.14736938,,,,,,,,,88.42310333,89.14183044,89.80145264,90.40750122,85.78205109,86.4433136,87.07034302,87.70394897,88.33435822,88.92723083,89.47490692,90.01940155,90.54364777,91.06703186,,,
Eswatini,SWZ,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,11.8622303,,,,,,,,,,23.01515007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,15.76412964,,,,,,,,,,,,,,,,41.45861816,,,,,,,,,,,,,,,69.62464905,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,5.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77914047,,,,,34.42483902,32.81393051,34.07028961,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,15.79203033,,,,,,,,,,24.54545021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04438972,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,1.089380026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94421005,,18.27075005,,,,,,,,,
Thailand,THA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,5.5,,,,,,,,,,9.818530083,,,,,,,,,,,,,,,,,,,,,,,,33.2353096,,32.36281967,,,,38.65016937,,,41.41638184,,,45.07048035,,46.23706818,,
Tajikistan,TJK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.19999695,,,,,,,,,,,92.41889954,,,,,,,,,,,,,,,,,94.52944946,,,
Turkmenistan,TKM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.76847839,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,54.91027069,,,,,,,,,,74.09857178,,,,,,,,,,69.59467316,,,,,87.99806213,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,15.19999981,,,,,,,,,,26.68663979,,,,,,,,,,36.82839966,,,,,,,,,,,,,,,,,,59.75954056,59.63014984,,67.48874664,,,,,,,,,
Tunisia,TUN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,7.599999905,,,,,10.69999981,,,,14.87170029,,,,,,,,,,,,,,,,,,,,,,,,37.0811615,,39.33469009,40.50716019,39.82400894,,,,44.59070969,,,,
Turkey,TUR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,9.100000381,,,,,12.30000019,,,,,15.43992043,,,,,,,,,,,,,,,,,,,28.99696922,30.55332947,31.71940041,32.31613159,34.91973114,36.43138123,46.58588028,49.7481308,51.13713074,52.67531967,54.96775818,56.35490036,58.86444092,60.89331818,,,
Tuvalu,TUV,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.31749916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.986470222,,,,,,,,,,11.02659988,,,,,,,,
Uganda,UGA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.96502018,,,,,,,,,,,11.51887989,,,,,,23.6276207,,28.83011055,,24.02585983,,,,,,,,
Ukraine,UKR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,41.40348816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.54322052,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,23.74583054,,,,,,,,,,37.29999924,,,,,,,,,,,42.27037048,,,,,,,59.26054001,,,47.13330078,,51.16077042,49.75868988,49.49821091,51.21221924,52.46094894,52.31441116,53.38447952,54.10314178,54.9455986,56.03147888,56.83214188,,
United States,USA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,92.70198822,,,,,,,,,,89.62045288,,,,,,,,,,,,,,93.71424103,93.69587708,94.18916321,,94.48554993,94.53521729,94.76950073,94.90273285,94.98448944,95.20452881,95.26347351,95.33496857,95.58524323,,96.02937317,,
Uzbekistan,UZB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.89286804,99.86815643,99.88606262,99.90351868,,99.90486908,,
St. Vincent and the Grenadines,VCT,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,6,,,,,,,,,,9.600000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,16.84712029,,,,,,,,,,29.29999924,,,,,,,,,23.75987053,,,,,,,,,,,,,,,,45.92707062,50.93899155,52.62810135,53.7572403,,65.37716675,,,,69.59715271,74.43022919,,,,
British Virgin Islands,VGB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,31.78808022,,,,,,,,,,,55.54677963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32489014,,,,,,,,,,,,,,,,,,,,64.99952698,,,,,,,,,,,
Vanuatu,VUT,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,33.24905014,,,,,40,,,,,40.95738983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,31.05015945,,,,,,,,,,28.12865067,,,,,28.88175011,,,,,,,,,,,,,,,,55.58893967,61.41695023,64.04286194,64.39372253,65.44915771,66.35333252,67.28610229,67.99931335,71.91465759,72.24150848,73.12741089,75.33032227,,76.58525085,77.1809082,,72.32788086,,,
Zambia,ZMB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,13.19999981,,,,,,,,,,21.7363205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.27552032,,,,,,,,,,46.01667023,,,,,,,,,,60.75912094,,58.76316833,,,64.93522644,,,
